user_id,signup_date,country,signup_channel
USR_007010,2025-05-02,UK,Social Media Campaign
USR_007011,2025-04-16,JP,Apple Search Ads
USR_007012,2025-05-10,CA,Social Media Campaign
USR_007013,2025-06-07,CA,Organic App Store Search
USR_007014,2025-08-19,US,Organic App Store Search
USR_007015,2025-04-01,UK,Apple Search Ads
USR_007016,2025-01-22,US,Apple Search Ads
USR_007017,2025-04-20,UK,Apple Search Ads
USR_007018,2025-02-18,DE,Organic App Store Search
USR_007019,2025-05-09,UK,Apple Search Ads
USR_007020,2025-03-14,US,Organic App Store Search
USR_007021,2025-02-22,FR,Organic App Store Search
USR_007022,2025-06-17,UK,Apple Search Ads
USR_007023,2025-02-14,FR,Apple Search Ads
USR_007024,2025-04-15,UK,Apple Search Ads
USR_007025,2025-05-30,US,Web Referral
USR_007026,2025-05-26,UK,Apple Search Ads
USR_007027,2025-07-23,UK,Apple Search Ads
USR_007028,2025-06-16,US,Apple Search Ads
USR_007029,2025-07-20,UK,Organic App Store Search
USR_007030,2025-05-14,UK,Social Media Campaign
USR_007031,2025-07-30,CA,Organic App Store Search
USR_007032,2025-02-17,US,Apple Search Ads
USR_007033,2025-05-06,UK,Organic App Store Search
USR_007034,2025-08-27,US,Organic App Store Search
USR_007035,2025-01-07,US,Organic App Store Search
USR_007036,2025-02-06,US,Apple Search Ads
USR_007037,2025-07-30,US,Organic App Store Search
USR_007038,2025-06-14,US,Organic App Store Search
USR_007039,2025-05-05,US,Apple Search Ads
USR_007040,2025-07-11,US,Organic App Store Search
USR_007041,2025-08-06,JP,Organic App Store Search
USR_007042,2025-08-02,UK,Organic App Store Search
USR_007043,2025-03-03,UK,Apple Search Ads
USR_007044,2025-06-10,FR,Apple Search Ads
USR_007045,2025-03-07,FR,Social Media Campaign
USR_007046,2025-08-27,FR,Organic App Store Search
USR_007047,2025-01-20,US,Organic App Store Search
USR_007048,2025-07-07,CA,Organic App Store Search
USR_007049,2025-03-23,DE,Web Referral
USR_007050,2025-07-21,DE,Apple Search Ads
USR_007051,2025-05-12,UK,Apple Search Ads
USR_007052,2025-02-06,US,Web Referral
USR_007053,2025-05-12,JP,Organic App Store Search
USR_007054,2025-03-18,UK,Organic App Store Search
USR_007055,2025-03-30,US,Apple Search Ads
USR_007056,2025-09-10,US,Social Media Campaign
USR_007057,2025-07-13,US,Apple Search Ads
USR_007058,2025-06-25,US,Social Media Campaign
USR_007059,2025-02-02,US,Apple Search Ads
USR_007060,2025-02-27,JP,Social Media Campaign
USR_007061,2025-07-20,US,Apple Search Ads
USR_007062,2025-01-28,UK,Organic App Store Search
USR_007063,2025-02-04,DE,Apple Search Ads
USR_007064,2025-05-05,UK,Apple Search Ads
USR_007065,2025-02-11,US,Apple Search Ads
USR_007066,2025-03-26,UK,Organic App Store Search
USR_007067,2025-07-07,US,Organic App Store Search
USR_007068,2025-04-21,US,Organic App Store Search
USR_007069,2025-04-15,CA,Web Referral
USR_007070,2025-02-10,FR,Organic App Store Search
USR_007071,2025-08-03,AU,Organic App Store Search
USR_007072,2025-03-12,US,Apple Search Ads
USR_007073,2025-02-25,US,Social Media Campaign
USR_007074,2025-08-24,US,Social Media Campaign
USR_007075,2025-04-15,UK,Web Referral
USR_007076,2025-06-11,US,Apple Search Ads
USR_007077,2025-07-10,FR,Social Media Campaign
USR_007078,2025-01-09,US,Organic App Store Search
USR_007079,2025-03-01,US,Organic App Store Search
USR_007080,2025-08-13,UK,Social Media Campaign
USR_007081,2025-07-07,US,Organic App Store Search
USR_007082,2025-03-11,AU,Social Media Campaign
USR_007083,2025-06-18,FR,Organic App Store Search
USR_007084,2025-03-03,US,Organic App Store Search
USR_007085,2025-01-14,US,Organic App Store Search
USR_007086,2025-06-13,JP,Apple Search Ads
USR_007087,2025-09-02,AU,Organic App Store Search
USR_007088,2025-01-08,JP,Organic App Store Search
USR_007089,2025-06-03,US,Social Media Campaign
USR_007090,2025-02-05,US,Web Referral
USR_007091,2025-02-17,US,Organic App Store Search
USR_007092,2025-03-26,US,Apple Search Ads
USR_007093,2025-01-28,AU,Apple Search Ads
USR_007094,2025-07-15,US,Organic App Store Search
USR_007095,2025-07-27,UK,Apple Search Ads
USR_007096,2025-07-23,US,Organic App Store Search
USR_007097,2025-04-14,DE,Organic App Store Search
USR_007098,2025-08-18,US,Social Media Campaign
USR_007099,2025-04-11,US,Apple Search Ads
USR_007100,2025-01-29,CA,Organic App Store Search
USR_007101,2025-05-07,US,Apple Search Ads
USR_007102,2025-01-10,UK,Apple Search Ads
USR_007103,2025-04-16,US,Apple Search Ads
USR_007104,2025-06-16,FR,Apple Search Ads
USR_007105,2025-09-14,CA,Apple Search Ads
USR_007106,2025-03-06,CA,Organic App Store Search
USR_007107,2025-07-07,JP,Organic App Store Search
USR_007108,2025-05-18,JP,Apple Search Ads
USR_007109,2025-04-15,CA,Social Media Campaign
USR_007110,2025-02-03,UK,Organic App Store Search
USR_007111,2025-04-20,CA,Organic App Store Search
USR_007112,2025-02-02,US,Apple Search Ads
USR_007113,2025-08-19,JP,Organic App Store Search
USR_007114,2025-09-23,AU,Organic App Store Search
USR_007115,2025-07-01,US,Organic App Store Search
USR_007116,2025-03-06,US,Organic App Store Search
USR_007117,2025-01-01,US,Organic App Store Search
USR_007118,2025-05-13,US,Organic App Store Search
USR_007119,2025-03-21,US,Social Media Campaign
USR_007120,2025-08-29,US,Organic App Store Search
USR_007121,2025-01-28,US,Apple Search Ads
USR_007122,2025-08-11,CA,Apple Search Ads
USR_007123,2025-01-23,US,Organic App Store Search
USR_007124,2025-04-19,US,Organic App Store Search
USR_007125,2025-04-17,UK,Apple Search Ads
USR_007126,2025-05-25,FR,Organic App Store Search
USR_007127,2025-05-19,UK,Organic App Store Search
USR_007128,2025-04-09,US,Organic App Store Search
USR_007129,2025-05-03,UK,Organic App Store Search
USR_007130,2025-03-22,US,Social Media Campaign
USR_007131,2025-01-10,US,Apple Search Ads
USR_007132,2025-01-08,US,Organic App Store Search
USR_007133,2025-07-24,UK,Web Referral
USR_007134,2025-07-16,CA,Organic App Store Search
USR_007135,2025-07-17,CA,Apple Search Ads
USR_007136,2025-01-30,US,Social Media Campaign
USR_007137,2025-01-20,DE,Social Media Campaign
USR_007138,2025-02-17,US,Organic App Store Search
USR_007139,2025-05-10,US,Apple Search Ads
USR_007140,2025-05-12,US,Organic App Store Search
USR_007141,2025-02-23,UK,Organic App Store Search
USR_007142,2025-09-22,US,Organic App Store Search
USR_007143,2025-08-03,CA,Social Media Campaign
USR_007144,2025-02-12,FR,Organic App Store Search
USR_007145,2025-03-15,US,Organic App Store Search
USR_007146,2025-08-30,UK,Organic App Store Search
USR_007147,2025-05-10,US,Organic App Store Search
USR_007148,2025-07-13,US,Organic App Store Search
USR_007149,2025-02-01,US,Web Referral
USR_007150,2025-04-16,JP,Organic App Store Search
USR_007151,2025-07-23,US,Organic App Store Search
USR_007152,2025-01-01,DE,Apple Search Ads
USR_007153,2025-09-02,US,Social Media Campaign
USR_007154,2025-03-13,DE,Social Media Campaign
USR_007155,2025-01-15,FR,Apple Search Ads
USR_007156,2025-02-22,AU,Organic App Store Search
USR_007157,2025-01-08,FR,Social Media Campaign
USR_007158,2025-02-15,US,Apple Search Ads
USR_007159,2025-04-24,UK,Apple Search Ads
USR_007160,2025-05-27,CA,Web Referral
USR_007161,2025-06-15,UK,Social Media Campaign
USR_007162,2025-05-19,FR,Social Media Campaign
USR_007163,2025-04-27,US,Organic App Store Search
USR_007164,2025-06-27,US,Organic App Store Search
USR_007165,2025-06-03,US,Web Referral
USR_007166,2025-07-20,FR,Apple Search Ads
USR_007167,2025-04-25,FR,Organic App Store Search
USR_007168,2025-06-08,UK,Apple Search Ads
USR_007169,2025-02-11,UK,Organic App Store Search
USR_007170,2025-09-04,CA,Apple Search Ads
USR_007171,2025-03-09,CA,Social Media Campaign
USR_007172,2025-07-15,US,Organic App Store Search
USR_007173,2025-03-31,CA,Organic App Store Search
USR_007174,2025-04-21,UK,Organic App Store Search
USR_007175,2025-05-25,UK,Social Media Campaign
USR_007176,2025-06-28,US,Apple Search Ads
USR_007177,2025-08-29,DE,Apple Search Ads
USR_007178,2025-06-02,DE,Apple Search Ads
USR_007179,2025-04-14,CA,Organic App Store Search
USR_007180,2025-03-16,AU,Organic App Store Search
USR_007181,2025-05-08,UK,Apple Search Ads
USR_007182,2025-07-18,CA,Web Referral
USR_007183,2025-06-03,US,Organic App Store Search
USR_007184,2025-02-25,DE,Organic App Store Search
USR_007185,2025-01-19,UK,Organic App Store Search
USR_007186,2025-06-08,CA,Apple Search Ads
USR_007187,2025-01-26,CA,Organic App Store Search
USR_007188,2025-06-18,AU,Web Referral
USR_007189,2025-01-23,DE,Organic App Store Search
USR_007190,2025-02-16,UK,Organic App Store Search
USR_007191,2025-01-13,DE,Organic App Store Search
USR_007192,2025-08-05,UK,Social Media Campaign
USR_007193,2025-07-13,JP,Organic App Store Search
USR_007194,2025-05-24,DE,Organic App Store Search
USR_007195,2025-03-14,US,Organic App Store Search
USR_007196,2025-06-05,DE,Apple Search Ads
USR_007197,2025-03-18,UK,Organic App Store Search
USR_007198,2025-06-18,JP,Apple Search Ads
USR_007199,2025-03-26,AU,Organic App Store Search
USR_007200,2025-07-01,US,Web Referral
USR_007201,2025-04-22,US,Social Media Campaign
USR_007202,2025-08-18,UK,Organic App Store Search
USR_007203,2025-04-06,DE,Web Referral
USR_007204,2025-06-17,AU,Organic App Store Search
USR_007205,2025-06-05,US,Social Media Campaign
USR_007206,2025-04-15,CA,Organic App Store Search
USR_007207,2025-07-12,UK,Organic App Store Search
USR_007208,2025-05-12,US,Organic App Store Search
USR_007209,2025-05-18,US,Apple Search Ads
USR_007210,2025-09-27,US,Organic App Store Search
USR_007211,2025-02-07,US,Apple Search Ads
USR_007212,2025-02-14,US,Organic App Store Search
USR_007213,2025-06-12,US,Apple Search Ads
USR_007214,2025-09-10,FR,Apple Search Ads
USR_007215,2025-06-18,US,Apple Search Ads
USR_007216,2025-01-20,US,Apple Search Ads
USR_007217,2025-08-27,US,Organic App Store Search
USR_007218,2025-09-27,UK,Organic App Store Search
USR_007219,2025-01-31,UK,Organic App Store Search
USR_007220,2025-04-14,US,Web Referral
USR_007221,2025-06-19,CA,Apple Search Ads
USR_007222,2025-07-05,AU,Apple Search Ads
USR_007223,2025-05-08,US,Social Media Campaign
USR_007224,2025-07-29,UK,Web Referral
USR_007225,2025-09-10,UK,Apple Search Ads
USR_007226,2025-01-19,US,Apple Search Ads
USR_007227,2025-07-19,AU,Social Media Campaign
USR_007228,2025-08-08,DE,Social Media Campaign
USR_007229,2025-05-16,CA,Apple Search Ads
USR_007230,2025-08-11,US,Apple Search Ads
USR_007231,2025-01-03,FR,Apple Search Ads
USR_007232,2025-08-24,UK,Organic App Store Search
USR_007233,2025-08-16,US,Social Media Campaign
USR_007234,2025-05-22,US,Apple Search Ads
USR_007235,2025-01-09,CA,Organic App Store Search
USR_007236,2025-07-09,DE,Organic App Store Search
USR_007237,2025-06-14,US,Social Media Campaign
USR_007238,2025-05-19,US,Apple Search Ads
USR_007239,2025-02-22,CA,Organic App Store Search
USR_007240,2025-06-24,FR,Organic App Store Search
USR_007241,2025-04-20,US,Apple Search Ads
USR_007242,2025-07-22,DE,Organic App Store Search
USR_007243,2025-05-16,UK,Organic App Store Search
USR_007244,2025-01-04,DE,Apple Search Ads
USR_007245,2025-06-04,UK,Apple Search Ads
USR_007246,2025-06-21,US,Web Referral
USR_007247,2025-02-16,CA,Organic App Store Search
USR_007248,2025-04-04,FR,Organic App Store Search
USR_007249,2025-02-17,US,Organic App Store Search
USR_007250,2025-08-28,UK,Organic App Store Search
USR_007251,2025-08-01,US,Organic App Store Search
USR_007252,2025-05-19,US,Apple Search Ads
USR_007253,2025-07-24,DE,Organic App Store Search
USR_007254,2025-03-14,US,Web Referral
USR_007255,2025-01-04,DE,Organic App Store Search
USR_007256,2025-03-17,US,Apple Search Ads
USR_007257,2025-03-18,JP,Web Referral
USR_007258,2025-09-13,US,Organic App Store Search
USR_007259,2025-04-12,US,Organic App Store Search
USR_007260,2025-04-16,US,Apple Search Ads
USR_007261,2025-02-08,DE,Apple Search Ads
USR_007262,2025-03-29,US,Apple Search Ads
USR_007263,2025-07-30,US,Organic App Store Search
USR_007264,2025-03-18,FR,Apple Search Ads
USR_007265,2025-03-18,FR,Apple Search Ads
USR_007266,2025-01-28,DE,Organic App Store Search
USR_007267,2025-09-02,US,Web Referral
USR_007268,2025-03-07,US,Apple Search Ads
USR_007269,2025-09-23,AU,Apple Search Ads
USR_007270,2025-07-24,UK,Social Media Campaign
USR_007271,2025-02-27,US,Apple Search Ads
USR_007272,2025-07-20,US,Organic App Store Search
USR_007273,2025-08-13,JP,Apple Search Ads
USR_007274,2025-05-22,US,Social Media Campaign
USR_007275,2025-03-25,AU,Apple Search Ads
USR_007276,2025-05-23,UK,Web Referral
USR_007277,2025-02-02,AU,Organic App Store Search
USR_007278,2025-06-01,CA,Organic App Store Search
USR_007279,2025-06-07,US,Apple Search Ads
USR_007280,2025-05-21,US,Apple Search Ads
USR_007281,2025-09-08,DE,Organic App Store Search
USR_007282,2025-04-22,US,Social Media Campaign
USR_007283,2025-05-24,DE,Organic App Store Search
USR_007284,2025-07-28,CA,Organic App Store Search
USR_007285,2025-08-12,UK,Web Referral
USR_007286,2025-02-12,US,Organic App Store Search
USR_007287,2025-09-21,US,Web Referral
USR_007288,2025-09-01,AU,Organic App Store Search
USR_007289,2025-01-03,US,Organic App Store Search
USR_007290,2025-05-05,JP,Social Media Campaign
USR_007291,2025-09-25,JP,Social Media Campaign
USR_007292,2025-03-25,US,Organic App Store Search
USR_007293,2025-01-16,US,Organic App Store Search
USR_007294,2025-02-28,US,Apple Search Ads
USR_007295,2025-06-26,JP,Organic App Store Search
USR_007296,2025-03-04,US,Social Media Campaign
USR_007297,2025-02-18,US,Organic App Store Search
USR_007298,2025-09-03,AU,Social Media Campaign
USR_007299,2025-01-15,US,Organic App Store Search
USR_007300,2025-09-12,US,Apple Search Ads
USR_007301,2025-04-02,US,Social Media Campaign
USR_007302,2025-07-25,CA,Organic App Store Search
USR_007303,2025-04-04,US,Social Media Campaign
USR_007304,2025-08-13,UK,Organic App Store Search
USR_007305,2025-07-18,FR,Organic App Store Search
USR_007306,2025-08-22,UK,Organic App Store Search
USR_007307,2025-02-15,CA,Social Media Campaign
USR_007308,2025-03-05,US,Organic App Store Search
USR_007309,2025-08-18,US,Apple Search Ads
USR_007310,2025-09-06,US,Apple Search Ads
USR_007311,2025-09-03,UK,Organic App Store Search
USR_007312,2025-03-16,US,Organic App Store Search
USR_007313,2025-06-06,US,Organic App Store Search
USR_007314,2025-08-11,US,Organic App Store Search
USR_007315,2025-07-09,US,Organic App Store Search
USR_007316,2025-02-21,UK,Social Media Campaign
USR_007317,2025-03-29,UK,Social Media Campaign
USR_007318,2025-03-07,US,Organic App Store Search
USR_007319,2025-05-30,CA,Apple Search Ads
USR_007320,2025-01-20,UK,Organic App Store Search
USR_007321,2025-02-02,UK,Apple Search Ads
USR_007322,2025-02-15,DE,Web Referral
USR_007323,2025-03-14,US,Organic App Store Search
USR_007324,2025-05-13,US,Apple Search Ads
USR_007325,2025-02-24,UK,Social Media Campaign
USR_007326,2025-03-02,FR,Apple Search Ads
USR_007327,2025-01-08,UK,Organic App Store Search
USR_007328,2025-09-03,DE,Organic App Store Search
USR_007329,2025-06-25,DE,Organic App Store Search
USR_007330,2025-04-26,UK,Organic App Store Search
USR_007331,2025-07-12,CA,Apple Search Ads
USR_007332,2025-05-30,US,Organic App Store Search
USR_007333,2025-05-11,UK,Social Media Campaign
USR_007334,2025-04-12,UK,Organic App Store Search
USR_007335,2025-09-27,AU,Organic App Store Search
USR_007336,2025-07-29,US,Apple Search Ads
USR_007337,2025-03-08,US,Organic App Store Search
USR_007338,2025-01-10,DE,Apple Search Ads
USR_007339,2025-02-18,CA,Organic App Store Search
USR_007340,2025-04-21,JP,Organic App Store Search
USR_007341,2025-08-07,US,Organic App Store Search
USR_007342,2025-02-26,US,Organic App Store Search
USR_007343,2025-04-23,US,Web Referral
USR_007344,2025-05-13,DE,Organic App Store Search
USR_007345,2025-03-12,US,Social Media Campaign
USR_007346,2025-03-24,FR,Organic App Store Search
USR_007347,2025-02-26,US,Apple Search Ads
USR_007348,2025-04-21,FR,Apple Search Ads
USR_007349,2025-03-17,DE,Web Referral
USR_007350,2025-06-07,FR,Social Media Campaign
USR_007351,2025-01-20,US,Web Referral
USR_007352,2025-05-11,UK,Social Media Campaign
USR_007353,2025-05-02,US,Organic App Store Search
USR_007354,2025-02-10,US,Web Referral
USR_007355,2025-06-16,US,Web Referral
USR_007356,2025-05-10,AU,Organic App Store Search
USR_007357,2025-01-23,US,Web Referral
USR_007358,2025-09-08,FR,Apple Search Ads
USR_007359,2025-01-09,US,Web Referral
USR_007360,2025-01-13,US,Web Referral
USR_007361,2025-02-21,US,Social Media Campaign
USR_007362,2025-07-28,DE,Social Media Campaign
USR_007363,2025-02-07,US,Organic App Store Search
USR_007364,2025-04-10,FR,Organic App Store Search
USR_007365,2025-07-12,UK,Organic App Store Search
USR_007366,2025-07-10,FR,Organic App Store Search
USR_007367,2025-02-20,US,Organic App Store Search
USR_007368,2025-05-21,UK,Apple Search Ads
USR_007369,2025-06-17,CA,Organic App Store Search
USR_007370,2025-04-19,DE,Apple Search Ads
USR_007371,2025-07-26,US,Social Media Campaign
USR_007372,2025-04-20,FR,Apple Search Ads
USR_007373,2025-07-15,US,Organic App Store Search
USR_007374,2025-06-01,AU,Organic App Store Search
USR_007375,2025-08-31,US,Organic App Store Search
USR_007376,2025-05-08,US,Organic App Store Search
USR_007377,2025-04-15,US,Apple Search Ads
USR_007378,2025-01-10,FR,Apple Search Ads
USR_007379,2025-05-28,JP,Apple Search Ads
USR_007380,2025-05-20,US,Organic App Store Search
USR_007381,2025-07-09,FR,Organic App Store Search
USR_007382,2025-04-04,UK,Social Media Campaign
USR_007383,2025-08-17,AU,Organic App Store Search
USR_007384,2025-03-04,US,Apple Search Ads
USR_007385,2025-01-25,UK,Social Media Campaign
USR_007386,2025-09-25,US,Organic App Store Search
USR_007387,2025-01-11,US,Apple Search Ads
USR_007388,2025-07-20,UK,Apple Search Ads
USR_007389,2025-05-06,DE,Apple Search Ads
USR_007390,2025-07-09,UK,Organic App Store Search
USR_007391,2025-03-30,FR,Social Media Campaign
USR_007392,2025-04-26,DE,Organic App Store Search
USR_007393,2025-06-26,US,Apple Search Ads
USR_007394,2025-01-14,US,Organic App Store Search
USR_007395,2025-09-14,CA,Organic App Store Search
USR_007396,2025-07-28,FR,Organic App Store Search
USR_007397,2025-04-15,JP,Organic App Store Search
USR_007398,2025-05-27,DE,Organic App Store Search
USR_007399,2025-01-09,UK,Organic App Store Search
USR_007400,2025-04-28,DE,Social Media Campaign
USR_007401,2025-04-04,US,Organic App Store Search
USR_007402,2025-05-24,US,Social Media Campaign
USR_007403,2025-01-14,CA,Social Media Campaign
USR_007404,2025-09-14,FR,Organic App Store Search
USR_007405,2025-07-05,JP,Organic App Store Search
USR_007406,2025-07-26,US,Organic App Store Search
USR_007407,2025-06-21,DE,Web Referral
USR_007408,2025-09-27,FR,Apple Search Ads
USR_007409,2025-08-09,CA,Web Referral
USR_007410,2025-06-01,US,Organic App Store Search
USR_007411,2025-04-21,CA,Social Media Campaign
USR_007412,2025-07-02,UK,Organic App Store Search
USR_007413,2025-03-13,CA,Social Media Campaign
USR_007414,2025-03-15,CA,Organic App Store Search
USR_007415,2025-08-03,DE,Apple Search Ads
USR_007416,2025-01-23,US,Apple Search Ads
USR_007417,2025-03-09,US,Apple Search Ads
USR_007418,2025-04-03,UK,Organic App Store Search
USR_007419,2025-03-04,US,Apple Search Ads
USR_007420,2025-08-12,JP,Organic App Store Search
USR_007421,2025-08-13,US,Apple Search Ads
USR_007422,2025-04-13,UK,Apple Search Ads
USR_007423,2025-08-03,FR,Organic App Store Search
USR_007424,2025-07-11,US,Social Media Campaign
USR_007425,2025-06-09,DE,Organic App Store Search
USR_007426,2025-07-26,UK,Organic App Store Search
USR_007427,2025-09-26,US,Organic App Store Search
USR_007428,2025-07-13,FR,Social Media Campaign
USR_007429,2025-06-01,US,Apple Search Ads
USR_007430,2025-08-25,UK,Social Media Campaign
USR_007431,2025-03-29,US,Apple Search Ads
USR_007432,2025-01-11,US,Social Media Campaign
USR_007433,2025-07-06,FR,Organic App Store Search
USR_007434,2025-08-02,DE,Social Media Campaign
USR_007435,2025-01-15,US,Organic App Store Search
USR_007436,2025-09-23,CA,Apple Search Ads
USR_007437,2025-03-14,DE,Organic App Store Search
USR_007438,2025-02-21,FR,Web Referral
USR_007439,2025-05-08,UK,Apple Search Ads
USR_007440,2025-01-28,FR,Social Media Campaign
USR_007441,2025-03-06,UK,Organic App Store Search
USR_007442,2025-01-17,CA,Organic App Store Search
USR_007443,2025-05-18,JP,Organic App Store Search
USR_007444,2025-08-17,US,Apple Search Ads
USR_007445,2025-09-11,US,Social Media Campaign
USR_007446,2025-07-29,US,Organic App Store Search
USR_007447,2025-08-19,US,Organic App Store Search
USR_007448,2025-08-29,US,Organic App Store Search
USR_007449,2025-03-11,AU,Apple Search Ads
USR_007450,2025-04-14,UK,Organic App Store Search
USR_007451,2025-07-23,US,Web Referral
USR_007452,2025-02-22,US,Organic App Store Search
USR_007453,2025-02-23,US,Social Media Campaign
USR_007454,2025-01-31,US,Apple Search Ads
USR_007455,2025-05-15,CA,Organic App Store Search
USR_007456,2025-02-27,US,Social Media Campaign
USR_007457,2025-04-15,JP,Organic App Store Search
USR_007458,2025-09-23,US,Apple Search Ads
USR_007459,2025-01-10,FR,Apple Search Ads
USR_007460,2025-09-10,US,Organic App Store Search
USR_007461,2025-06-05,DE,Social Media Campaign
USR_007462,2025-06-07,CA,Apple Search Ads
USR_007463,2025-02-06,DE,Social Media Campaign
USR_007464,2025-04-29,CA,Organic App Store Search
USR_007465,2025-03-08,JP,Organic App Store Search
USR_007466,2025-08-30,CA,Organic App Store Search
USR_007467,2025-08-01,DE,Web Referral
USR_007468,2025-04-11,FR,Web Referral
USR_007469,2025-02-25,AU,Organic App Store Search
USR_007470,2025-08-27,UK,Organic App Store Search
USR_007471,2025-08-19,US,Apple Search Ads
USR_007472,2025-04-02,FR,Social Media Campaign
USR_007473,2025-04-19,UK,Social Media Campaign
USR_007474,2025-06-17,CA,Organic App Store Search
USR_007475,2025-08-06,US,Organic App Store Search
USR_007476,2025-08-10,UK,Organic App Store Search
USR_007477,2025-06-10,CA,Organic App Store Search
USR_007478,2025-01-16,UK,Social Media Campaign
USR_007479,2025-02-26,US,Apple Search Ads
USR_007480,2025-03-03,US,Social Media Campaign
USR_007481,2025-08-30,US,Organic App Store Search
USR_007482,2025-03-31,AU,Apple Search Ads
USR_007483,2025-03-13,US,Apple Search Ads
USR_007484,2025-01-30,CA,Organic App Store Search
USR_007485,2025-03-27,UK,Apple Search Ads
USR_007486,2025-08-22,JP,Apple Search Ads
USR_007487,2025-08-23,US,Social Media Campaign
USR_007488,2025-09-22,US,Organic App Store Search
USR_007489,2025-09-26,UK,Social Media Campaign
USR_007490,2025-07-05,UK,Web Referral
USR_007491,2025-05-11,US,Apple Search Ads
USR_007492,2025-06-29,DE,Apple Search Ads
USR_007493,2025-06-12,UK,Organic App Store Search
USR_007494,2025-04-06,US,Apple Search Ads
USR_007495,2025-09-19,US,Apple Search Ads
USR_007496,2025-03-24,FR,Apple Search Ads
USR_007497,2025-08-13,US,Organic App Store Search
USR_007498,2025-08-11,US,Web Referral
USR_007499,2025-04-28,US,Apple Search Ads
USR_007500,2025-07-11,CA,Web Referral
USR_007501,2025-03-20,DE,Apple Search Ads
USR_007502,2025-03-19,US,Social Media Campaign
USR_007503,2025-05-27,US,Apple Search Ads
USR_007504,2025-04-17,US,Apple Search Ads
USR_007505,2025-09-01,CA,Organic App Store Search
USR_007506,2025-03-14,US,Organic App Store Search
USR_007507,2025-01-26,FR,Apple Search Ads
USR_007508,2025-07-29,US,Web Referral
USR_007509,2025-04-02,US,Apple Search Ads
USR_007510,2025-05-05,US,Organic App Store Search
USR_007511,2025-03-14,DE,Organic App Store Search
USR_007512,2025-05-03,CA,Apple Search Ads
USR_007513,2025-07-03,JP,Apple Search Ads
USR_007514,2025-07-06,US,Web Referral
USR_007515,2025-07-17,US,Apple Search Ads
USR_007516,2025-03-19,UK,Organic App Store Search
USR_007517,2025-07-05,UK,Apple Search Ads
USR_007518,2025-09-10,UK,Social Media Campaign
USR_007519,2025-01-13,US,Apple Search Ads
USR_007520,2025-03-17,US,Organic App Store Search
USR_007521,2025-02-20,US,Organic App Store Search
USR_007522,2025-05-29,CA,Social Media Campaign
USR_007523,2025-08-07,UK,Organic App Store Search
USR_007524,2025-05-02,DE,Organic App Store Search
USR_007525,2025-07-30,US,Organic App Store Search
USR_007526,2025-01-26,DE,Web Referral
USR_007527,2025-06-22,US,Organic App Store Search
USR_007528,2025-06-05,US,Social Media Campaign
USR_007529,2025-08-26,JP,Apple Search Ads
USR_007530,2025-03-23,UK,Apple Search Ads
USR_007531,2025-03-09,CA,Social Media Campaign
USR_007532,2025-02-13,CA,Organic App Store Search
USR_007533,2025-03-02,US,Organic App Store Search
USR_007534,2025-05-03,AU,Organic App Store Search
USR_007535,2025-07-15,FR,Apple Search Ads
USR_007536,2025-04-21,US,Web Referral
USR_007537,2025-09-15,CA,Web Referral
USR_007538,2025-03-30,DE,Apple Search Ads
USR_007539,2025-07-17,US,Web Referral
USR_007540,2025-07-19,US,Web Referral
USR_007541,2025-04-09,US,Social Media Campaign
USR_007542,2025-01-27,CA,Organic App Store Search
USR_007543,2025-03-30,DE,Organic App Store Search
USR_007544,2025-05-26,CA,Web Referral
USR_007545,2025-07-01,US,Apple Search Ads
USR_007546,2025-09-14,UK,Social Media Campaign
USR_007547,2025-07-08,DE,Organic App Store Search
USR_007548,2025-08-28,US,Organic App Store Search
USR_007549,2025-07-15,DE,Organic App Store Search
USR_007550,2025-06-14,DE,Organic App Store Search
USR_007551,2025-01-08,US,Web Referral
USR_007552,2025-02-07,US,Organic App Store Search
USR_007553,2025-04-24,UK,Apple Search Ads
USR_007554,2025-02-25,AU,Organic App Store Search
USR_007555,2025-05-18,FR,Organic App Store Search
USR_007556,2025-04-12,CA,Organic App Store Search
USR_007557,2025-06-26,US,Web Referral
USR_007558,2025-06-18,US,Social Media Campaign
USR_007559,2025-09-18,DE,Apple Search Ads
USR_007560,2025-08-11,US,Web Referral
USR_007561,2025-07-18,CA,Web Referral
USR_007562,2025-07-30,US,Organic App Store Search
USR_007563,2025-06-29,US,Organic App Store Search
USR_007564,2025-09-07,US,Organic App Store Search
USR_007565,2025-08-19,US,Organic App Store Search
USR_007566,2025-01-23,CA,Organic App Store Search
USR_007567,2025-02-17,US,Organic App Store Search
USR_007568,2025-04-19,FR,Organic App Store Search
USR_007569,2025-01-06,UK,Social Media Campaign
USR_007570,2025-02-07,UK,Social Media Campaign
USR_007571,2025-06-18,US,Organic App Store Search
USR_007572,2025-07-22,UK,Social Media Campaign
USR_007573,2025-09-01,US,Social Media Campaign
USR_007574,2025-02-16,JP,Organic App Store Search
USR_007575,2025-09-06,UK,Apple Search Ads
USR_007576,2025-03-20,US,Organic App Store Search
USR_007577,2025-04-20,UK,Organic App Store Search
USR_007578,2025-01-13,US,Apple Search Ads
USR_007579,2025-03-31,US,Organic App Store Search
USR_007580,2025-08-09,FR,Organic App Store Search
USR_007581,2025-03-14,US,Organic App Store Search
USR_007582,2025-08-22,UK,Web Referral
USR_007583,2025-09-17,JP,Apple Search Ads
USR_007584,2025-04-23,US,Apple Search Ads
