user_id,app_id,campaign_id,trial_start_date,trial_end_date,status,total_revenue_usd
10911,101,202,2026-03-16,2026-04-15,Trial_Expired,0.0
10911,102,203,2026-03-05,2026-04-04,Active,39.96
10912,101,201,2026-03-14,2026-04-13,Trial_Expired,0.0
10913,103,202,2026-01-13,2026-02-12,Trial_Expired,0.0
10914,101,204,2026-03-20,2026-04-19,Active,19.98
10915,102,201,2026-03-26,2026-04-25,Trial_Expired,0.0
10915,105,204,2026-02-23,2026-03-25,Trial_Expired,0.0
10916,102,203,2026-03-12,2026-04-11,Trial_Expired,0.0
10916,101,201,2026-03-03,2026-04-02,Trial_Expired,0.0
10917,102,204,2026-03-22,2026-04-21,Trial_Expired,0.0
10917,105,204,2026-01-27,2026-02-26,Active,29.97
10918,105,204,2026-01-20,2026-02-19,Trial_Expired,0.0
10918,102,204,2026-01-19,2026-02-18,Trial_Expired,0.0
10919,103,204,2026-03-31,2026-04-30,Active,39.96
10920,105,203,2026-01-12,2026-02-11,Trial_Expired,0.0
10921,101,202,2026-02-04,2026-03-06,Active,39.96
10921,105,204,2026-03-03,2026-04-02,Trial_Expired,0.0
10922,103,204,2026-01-10,2026-02-09,Trial_Expired,0.0
10922,101,201,2026-03-11,2026-04-10,Trial_Expired,0.0
10923,104,204,2026-02-23,2026-03-25,Active,39.96
10924,104,202,2026-02-19,2026-03-21,Trial_Expired,0.0
10924,101,204,2026-02-02,2026-03-04,Active,19.98
10925,104,203,2026-01-23,2026-02-22,Trial_Expired,0.0
10925,103,203,2026-03-30,2026-04-29,Trial_Expired,0.0
10926,103,204,2026-02-28,2026-03-30,Active,39.96
10927,101,203,2026-02-28,2026-03-30,Trial_Expired,0.0
10928,101,204,2026-03-03,2026-04-02,Trial_Expired,0.0
10928,104,204,2026-01-17,2026-02-16,Active,19.98
10929,104,204,2026-03-05,2026-04-04,Active,19.98
10930,105,202,2026-02-18,2026-03-20,Active,9.99
10931,102,203,2026-01-24,2026-02-23,Trial_Expired,0.0
10931,103,203,2026-03-22,2026-04-21,Trial_Expired,0.0
10932,105,204,2026-01-12,2026-02-11,Trial_Expired,0.0
10933,102,204,2026-02-08,2026-03-10,Active,9.99
10933,104,203,2026-02-03,2026-03-05,Trial_Expired,0.0
10934,104,202,2026-01-15,2026-02-14,Trial_Expired,0.0
10934,101,201,2026-03-09,2026-04-08,Active,19.98
10935,102,203,2026-02-13,2026-03-15,Trial_Expired,0.0
10936,103,201,2026-03-16,2026-04-15,Trial_Expired,0.0
10937,105,203,2026-01-29,2026-02-28,Active,19.98
10938,102,201,2026-01-30,2026-03-01,Trial_Expired,0.0
10938,103,202,2026-03-06,2026-04-05,Trial_Expired,0.0
10939,102,202,2026-03-25,2026-04-24,Active,29.97
10939,105,203,2026-03-19,2026-04-18,Active,9.99
10940,103,202,2026-01-17,2026-02-16,Active,9.99
10941,101,201,2026-01-21,2026-02-20,Trial_Expired,0.0
10942,101,201,2026-02-02,2026-03-04,Active,39.96
10943,102,203,2026-01-19,2026-02-18,Trial_Expired,0.0
10944,101,201,2026-01-13,2026-02-12,Active,19.98
10944,103,202,2026-01-27,2026-02-26,Trial_Expired,0.0
10945,104,204,2026-02-17,2026-03-19,Trial_Expired,0.0
10946,104,203,2026-02-18,2026-03-20,Trial_Expired,0.0
10947,105,202,2026-03-15,2026-04-14,Active,39.96
10948,102,201,2026-01-27,2026-02-26,Trial_Expired,0.0
10948,101,202,2026-02-06,2026-03-08,Active,19.98
10949,104,204,2026-03-13,2026-04-12,Trial_Expired,0.0
10949,102,202,2026-03-11,2026-04-10,Trial_Expired,0.0
10950,103,203,2026-01-12,2026-02-11,Trial_Expired,0.0
10950,101,204,2026-03-12,2026-04-11,Trial_Expired,0.0
10951,103,203,2026-02-25,2026-03-27,Active,39.96
10952,105,203,2026-01-15,2026-02-14,Trial_Expired,0.0
10953,104,202,2026-01-10,2026-02-09,Active,9.99
10953,102,204,2026-03-12,2026-04-11,Active,19.98
10954,103,202,2026-01-26,2026-02-25,Active,19.98
10955,104,201,2026-01-02,2026-02-01,Trial_Expired,0.0
10955,103,203,2026-03-28,2026-04-27,Active,39.96
10956,103,201,2026-01-24,2026-02-23,Trial_Expired,0.0
10956,105,203,2026-03-16,2026-04-15,Active,29.97
10956,101,201,2026-03-18,2026-04-17,Trial_Expired,0.0
10957,101,203,2026-03-06,2026-04-05,Active,29.97
10958,104,203,2026-02-08,2026-03-10,Active,9.99
10959,101,202,2026-03-17,2026-04-16,Trial_Expired,0.0
10960,103,202,2026-01-01,2026-01-31,Trial_Expired,0.0
10961,104,202,2026-02-21,2026-03-23,Active,19.98
10962,102,201,2026-02-09,2026-03-11,Active,9.99
10962,103,203,2026-01-22,2026-02-21,Active,19.98
10963,105,204,2026-01-07,2026-02-06,Trial_Expired,0.0
10964,101,202,2026-02-06,2026-03-08,Active,39.96
10964,102,201,2026-03-27,2026-04-26,Active,9.99
10965,103,201,2026-03-15,2026-04-14,Active,39.96
10965,101,201,2026-01-04,2026-02-03,Trial_Expired,0.0
10965,102,204,2026-01-18,2026-02-17,Trial_Expired,0.0
10966,104,203,2026-01-28,2026-02-27,Trial_Expired,0.0
10966,105,201,2026-01-10,2026-02-09,Trial_Expired,0.0
10966,103,203,2026-01-09,2026-02-08,Active,29.97
10967,105,204,2026-02-10,2026-03-12,Trial_Expired,0.0
10968,104,204,2026-02-03,2026-03-05,Trial_Expired,0.0
10969,104,202,2026-01-31,2026-03-02,Trial_Expired,0.0
10970,102,201,2026-01-08,2026-02-07,Active,39.96
10970,103,204,2026-01-28,2026-02-27,Trial_Expired,0.0
10970,101,203,2026-03-27,2026-04-26,Trial_Expired,0.0
10971,105,203,2026-03-23,2026-04-22,Trial_Expired,0.0
10972,104,202,2026-03-01,2026-03-31,Trial_Expired,0.0
10973,101,201,2026-02-02,2026-03-04,Trial_Expired,0.0
10973,103,201,2026-01-10,2026-02-09,Active,9.99
10974,102,201,2026-01-17,2026-02-16,Trial_Expired,0.0
10975,105,203,2026-03-05,2026-04-04,Trial_Expired,0.0
10976,104,201,2026-03-10,2026-04-09,Active,29.97
10976,102,201,2026-03-16,2026-04-15,Trial_Expired,0.0
10976,103,204,2026-01-02,2026-02-01,Active,39.96
10977,104,202,2026-03-28,2026-04-27,Trial_Expired,0.0
10977,102,202,2026-02-12,2026-03-14,Trial_Expired,0.0
10977,105,202,2026-03-11,2026-04-10,Active,19.98
10978,103,203,2026-02-17,2026-03-19,Trial_Expired,0.0
10979,103,203,2026-01-19,2026-02-18,Trial_Expired,0.0
10980,105,202,2026-02-26,2026-03-28,Trial_Expired,0.0
10980,102,202,2026-01-26,2026-02-25,Trial_Expired,0.0
10981,105,203,2026-03-11,2026-04-10,Active,19.98
10982,102,204,2026-03-11,2026-04-10,Active,29.97
10982,104,203,2026-01-30,2026-03-01,Trial_Expired,0.0
10982,105,201,2026-03-12,2026-04-11,Active,19.98
10983,103,201,2026-01-23,2026-02-22,Trial_Expired,0.0
10983,104,204,2026-03-07,2026-04-06,Active,9.99
10983,101,201,2026-03-18,2026-04-17,Trial_Expired,0.0
10984,105,204,2026-03-07,2026-04-06,Active,19.98
10984,101,201,2026-01-28,2026-02-27,Active,9.99
10985,101,202,2026-02-16,2026-03-18,Trial_Expired,0.0
10986,105,203,2026-03-16,2026-04-15,Trial_Expired,0.0
10987,101,202,2026-02-18,2026-03-20,Trial_Expired,0.0
10988,101,204,2026-01-25,2026-02-24,Active,29.97
10989,101,203,2026-03-22,2026-04-21,Active,19.98
10990,103,201,2026-01-11,2026-02-10,Trial_Expired,0.0
10991,101,204,2026-02-09,2026-03-11,Active,19.98
10992,102,201,2026-03-14,2026-04-13,Trial_Expired,0.0
10992,104,202,2026-03-18,2026-04-17,Trial_Expired,0.0
10993,104,201,2026-03-29,2026-04-28,Trial_Expired,0.0
10994,105,201,2026-03-27,2026-04-26,Active,9.99
10995,102,202,2026-01-24,2026-02-23,Active,9.99
10996,104,204,2026-01-03,2026-02-02,Trial_Expired,0.0
10996,105,203,2026-01-16,2026-02-15,Trial_Expired,0.0
10997,104,204,2026-02-02,2026-03-04,Trial_Expired,0.0
10997,102,204,2026-01-15,2026-02-14,Trial_Expired,0.0
10998,103,202,2026-03-12,2026-04-11,Active,19.98
10999,104,202,2026-03-03,2026-04-02,Trial_Expired,0.0
